type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
TRANSFER,775100.73,0.0,0.0,9718859.26,10493959.99,0
CASH_OUT,40249.52,14928.0,0.0,0.0,40249.52,0
CASH_IN,386144.04,47282.6,433426.65,351811.65,0.0,0
CASH_IN,175989.13,252023.25,428012.38,2552.0,0.0,0
PAYMENT,8061.06,17491.0,9429.94,0.0,0.0,0
CASH_OUT,45020.2,93600.0,48579.8,0.0,45020.2,0
CASH_OUT,183.37,0.0,0.0,424271.85,424455.22,0
CASH_IN,419996.58,20418.0,440414.58,0.0,0.0,0
PAYMENT,1779.45,420.0,0.0,0.0,0.0,0
CASH_OUT,47010.8,0.0,0.0,324831.7,371842.5,0
PAYMENT,15078.23,8112.0,0.0,0.0,0.0,0
CASH_IN,210671.93,11554.0,222225.93,683056.81,472384.88,0
PAYMENT,5106.11,887.0,0.0,0.0,0.0,0
CASH_OUT,1064.85,20504.0,19439.15,96352.46,97417.31,0
CASH_IN,222259.35,3158830.05,3381089.4,339401.61,117142.26,0
PAYMENT,6400.27,0.0,0.0,0.0,0.0,0
CASH_IN,141376.7,2276794.41,2418171.12,1385093.69,1243716.99,0
CASH_OUT,126503.36,12196.0,0.0,0.0,126503.36,0
PAYMENT,13223.55,0.0,0.0,0.0,0.0,0
CASH_OUT,189936.48,0.0,0.0,2070970.13,2074638.1,0
PAYMENT,5073.29,133.0,0.0,0.0,0.0,0
CASH_OUT,124701.03,6936.0,0.0,1762945.41,1887646.44,0
PAYMENT,1170.31,0.0,0.0,0.0,0.0,0
CASH_OUT,346237.31,3400.45,0.0,484081.32,830318.63,0
CASH_OUT,286270.27,144636.48,0.0,861495.6,1147765.87,0
CASH_IN,17944.87,7455113.54,7473058.4,2561606.86,2188773.68,0
PAYMENT,21523.8,0.0,0.0,0.0,0.0,0
CASH_OUT,53274.87,101635.0,48360.13,3249888.29,3286547.55,0
PAYMENT,9620.84,0.0,0.0,0.0,0.0,0
CASH_OUT,155045.26,19986.0,0.0,1633047.83,1788093.1,0
PAYMENT,12980.2,0.0,0.0,0.0,0.0,0
PAYMENT,17902.69,0.0,0.0,0.0,0.0,0
PAYMENT,16808.5,209104.57,192296.07,0.0,0.0,0
PAYMENT,16100.66,0.0,0.0,0.0,0.0,0
CASH_OUT,142649.62,0.0,0.0,863955.25,1006604.87,0
CASH_OUT,256364.58,0.0,0.0,543586.38,799950.96,0
PAYMENT,22829.91,428454.05,405624.14,0.0,0.0,0
PAYMENT,1903.33,48893.75,46990.42,0.0,0.0,0
PAYMENT,4417.77,20583.0,16165.23,0.0,0.0,0
PAYMENT,942.96,33832.03,32889.07,0.0,0.0,0
CASH_OUT,235713.07,0.0,0.0,866534.91,1102247.98,0
CASH_OUT,262929.61,25656.0,0.0,383621.91,646551.52,0
CASH_IN,140053.62,31067.0,171120.62,1615433.75,1475380.13,0
PAYMENT,24604.61,0.0,0.0,0.0,0.0,0
CASH_IN,79879.04,3696022.12,3775901.16,162238.97,82359.93,0
PAYMENT,2791.52,0.0,0.0,0.0,0.0,0
CASH_IN,132940.07,22241.0,155181.07,0.0,0.0,0
PAYMENT,246.27,45402.0,45155.73,0.0,0.0,0
CASH_OUT,73515.13,0.0,0.0,2108389.14,2181904.27,0
CASH_IN,58948.64,4251719.09,4310667.73,1373187.39,1314238.75,0
CASH_OUT,61222.8,49575.0,0.0,88480.31,149703.11,0
CASH_OUT,170923.43,7348.0,0.0,1151333.65,1322257.08,0
TRANSFER,87134.97,0.0,0.0,219976.17,307111.14,0
CASH_IN,199692.65,186146.0,385838.65,0.0,76336.07,0
CASH_IN,148003.75,1647180.92,1795184.67,1400046.15,803497.25,0
CASH_IN,208452.22,1389737.39,1598189.61,1492208.54,1283756.32,0
CASH_OUT,72441.83,31903.0,0.0,114801.64,187243.47,0
CASH_OUT,98126.9,0.0,0.0,2290843.21,2388970.11,0
PAYMENT,852.23,0.0,0.0,0.0,0.0,0
CASH_OUT,7375.35,319696.0,312320.65,12448.69,19824.04,0
CASH_OUT,363789.33,0.0,0.0,3832311.78,4196101.11,0
TRANSFER,399923.74,0.0,0.0,10581124.06,10754808.75,0
CASH_OUT,298159.34,0.0,0.0,567179.39,865338.73,0
PAYMENT,12592.07,0.0,0.0,0.0,0.0,0
PAYMENT,11981.04,252.0,0.0,0.0,0.0,0
CASH_OUT,182458.71,544.0,0.0,113760.3,447133.23,0
PAYMENT,9138.62,21564.0,12425.38,0.0,0.0,0
CASH_OUT,1736.41,0.0,0.0,1231553.57,1233289.98,0
CASH_OUT,448136.73,496027.91,47891.17,1160957.01,1609093.74,0
CASH_IN,257446.0,7196013.79,7453459.79,940371.37,682925.38,0
CASH_IN,386584.17,22645.0,409229.17,1746653.24,1360069.07,0
PAYMENT,6779.14,5529.0,0.0,0.0,0.0,0
PAYMENT,11454.9,89589.35,78134.44,0.0,0.0,0
CASH_OUT,66921.39,25202.0,0.0,16143.45,66093.51,0
CASH_OUT,143880.63,0.0,0.0,953051.51,1503901.45,0
CASH_OUT,304032.52,51752.0,0.0,221228.57,525261.09,0
CASH_OUT,284553.53,0.0,0.0,331594.58,616148.11,0
CASH_IN,102175.26,12490187.87,12592363.13,738871.8,636696.55,0
CASH_OUT,14007.38,187705.0,173697.62,118716.66,132724.04,0
PAYMENT,11458.34,16640.0,5181.66,0.0,0.0,0
DEBIT,5980.04,14380.0,8399.96,74071.82,80051.87,0
CASH_OUT,4908.65,83653.0,78744.35,0.0,4908.65,0
CASH_IN,136481.28,972712.5,1109193.79,322069.78,185588.5,0
CASH_OUT,155197.05,0.0,0.0,1229709.8,1579815.32,0
CASH_OUT,57299.58,0.0,0.0,275599.16,332898.74,0
CASH_IN,309826.62,487734.35,797560.97,1982623.36,1672796.74,0
CASH_IN,155606.14,18533400.9,18689007.04,4632237.85,4476631.71,0
CASH_IN,20086.19,105696.0,125782.19,769473.67,749387.47,0
PAYMENT,15065.01,99642.0,84576.99,0.0,0.0,0
CASH_OUT,6909.11,0.0,0.0,121632.07,128541.18,0
CASH_OUT,102484.35,0.0,0.0,855038.61,957522.96,0
CASH_IN,56985.92,2996421.26,3053407.18,367951.92,310966.0,0
CASH_IN,37937.35,11526.0,49463.35,4107562.94,4069625.6,0
CASH_OUT,109925.82,19572.0,0.0,546700.72,656626.54,0
PAYMENT,23684.52,180356.09,156671.57,0.0,0.0,0
CASH_IN,218120.47,77540.0,295660.47,649746.37,431625.9,0
CASH_OUT,86950.27,395266.12,308315.85,265801.92,352752.19,0
CASH_OUT,102417.08,50705.0,0.0,0.0,102417.08,0
CASH_IN,46851.46,23978.0,70829.46,739334.82,692483.36,0
CASH_IN,112683.18,3537109.39,3649792.57,211518.63,98835.44,0
PAYMENT,39416.36,0.0,0.0,0.0,0.0,0
CASH_OUT,95949.03,0.0,0.0,2137070.41,2233019.44,0
CASH_OUT,296618.22,0.0,0.0,320784.1,617402.32,0
CASH_IN,132760.43,3161402.84,3294163.27,4729859.15,4597098.72,0
TRANSFER,325891.73,0.0,0.0,1104755.21,1430646.94,0
CASH_OUT,233694.28,52108.0,0.0,6176413.67,6410107.95,0
PAYMENT,15408.54,257673.91,242265.37,0.0,0.0,0
PAYMENT,15737.99,102560.0,86822.01,0.0,0.0,0
TRANSFER,37050.79,303425.0,266374.21,1517772.01,1554822.8,0
PAYMENT,2838.64,0.0,0.0,0.0,0.0,0
CASH_OUT,56886.89,170571.96,113685.06,102662.43,159549.33,0
CASH_IN,487887.87,297687.0,785574.87,0.0,0.0,0
CASH_OUT,171084.04,0.0,0.0,486146.33,657230.37,0
PAYMENT,28861.56,2013.0,0.0,0.0,0.0,0
TRANSFER,218116.68,333197.0,115080.32,936706.99,1154823.67,0
CASH_IN,63031.9,2655998.88,2719030.77,344744.08,281712.18,0
CASH_OUT,124301.81,0.0,0.0,633908.02,758209.83,0
CASH_IN,1019.42,31185.0,32204.42,34715.01,33695.59,0
CASH_OUT,248849.65,0.0,0.0,2192074.56,2440924.21,0
CASH_IN,330067.55,8781516.38,9111583.93,706114.05,376046.5,0
CASH_IN,246105.87,8342862.6,8588968.47,770543.45,524437.58,0
PAYMENT,4481.86,18715.0,14233.14,0.0,0.0,0
CASH_OUT,162910.69,125582.0,0.0,0.0,162910.69,0
PAYMENT,14522.59,30393.0,15870.41,0.0,0.0,0
TRANSFER,1434151.69,231019.0,0.0,349455.53,1505944.95,0
CASH_OUT,48172.91,349756.17,301583.26,2810446.09,2858619.0,0
CASH_OUT,16193.12,45925.0,29731.88,1173954.38,1190147.5,0
CASH_OUT,89753.76,5073.0,0.0,110803.89,200557.65,0
PAYMENT,6489.02,30504.0,24014.98,0.0,0.0,0
CASH_OUT,182998.16,0.0,0.0,243533.75,426531.91,0
CASH_OUT,5947.04,0.0,0.0,154854.06,160801.1,0
PAYMENT,85193.81,10210.0,0.0,0.0,0.0,0
PAYMENT,11294.81,29182.0,17887.19,0.0,0.0,0
CASH_OUT,337832.36,0.0,0.0,447145.14,784977.5,0
PAYMENT,7274.9,0.0,0.0,0.0,0.0,0
CASH_OUT,177272.23,0.0,0.0,1844433.73,2021705.96,0
CASH_IN,86510.0,760172.0,846682.0,148009.37,61499.37,0
CASH_OUT,205182.63,72346.01,0.0,549935.57,755118.2,0
CASH_IN,343324.53,20865.0,364189.53,0.0,0.0,0
PAYMENT,3067.4,11650.0,8582.6,0.0,0.0,0
PAYMENT,14293.84,21280.0,6986.16,0.0,0.0,0
CASH_IN,290441.64,11640243.63,11930685.27,351674.12,61232.48,0
PAYMENT,1737.87,97110.02,95372.15,0.0,0.0,0
TRANSFER,274997.3,116413.0,0.0,50937.12,325934.42,0
CASH_OUT,56334.09,12522.0,0.0,0.0,56334.09,0
CASH_OUT,154141.16,6022.0,0.0,2187082.4,2341223.56,0
CASH_OUT,67048.87,0.0,0.0,9247297.22,9314346.09,0
PAYMENT,34373.77,206639.0,172265.23,0.0,0.0,0
CASH_OUT,228263.2,62814.51,0.0,364641.68,592904.88,0
CASH_OUT,194716.2,42225.0,0.0,287072.29,481788.49,0
CASH_IN,111258.74,724102.92,835361.66,318130.4,206871.66,0
CASH_IN,383555.0,638459.35,1022014.35,2109193.28,1725638.28,0
CASH_OUT,158858.13,368619.0,209760.87,77006563.32,77165421.45,0
CASH_OUT,233959.19,2605.0,0.0,36373.22,270332.4,0
CASH_OUT,58302.19,0.0,0.0,1382699.74,1441001.93,0
CASH_IN,22915.42,8859873.34,8882788.76,37099.81,14184.39,0
CASH_IN,10402.17,481766.59,492168.76,204945.75,194543.59,0
CASH_IN,236905.63,20063.0,256968.63,898238.31,661332.68,0
CASH_OUT,244513.62,0.0,0.0,1700687.87,3939899.41,0
PAYMENT,5775.84,133044.2,127268.36,0.0,0.0,0
PAYMENT,1693.75,14901.0,13207.25,0.0,0.0,0
CASH_IN,86364.72,226.0,86590.72,430662.33,344297.61,0
PAYMENT,30761.19,0.0,0.0,0.0,0.0,0
CASH_IN,96497.43,82278.0,178775.43,12341737.9,12245240.47,0
PAYMENT,2736.24,12357.0,9620.76,0.0,0.0,0
CASH_OUT,95466.86,29519.0,0.0,0.0,95466.86,0
TRANSFER,11165.16,0.0,0.0,723120.81,1095995.78,0
TRANSFER,1405949.2,0.0,0.0,3085750.13,4491699.33,0
CASH_IN,193131.8,455460.72,648592.52,1056363.69,1093377.84,0
CASH_OUT,134839.0,56768.0,0.0,6608847.74,6743686.74,0
PAYMENT,20803.51,99923.64,79120.12,0.0,0.0,0
PAYMENT,23280.16,0.0,0.0,0.0,0.0,0
CASH_IN,226215.1,559780.31,785995.4,919557.71,693342.61,0
CASH_IN,84173.45,5976271.68,6060445.13,262554.41,178380.96,0
TRANSFER,728876.96,14855.0,0.0,0.0,728876.96,0
PAYMENT,8113.07,10826.0,2712.93,0.0,0.0,0
PAYMENT,5047.47,496468.15,491420.68,0.0,0.0,0
CASH_OUT,234027.82,0.0,0.0,1839692.09,2073719.91,0
TRANSFER,691928.51,89932.0,0.0,0.0,691928.51,0
CASH_OUT,216838.5,52107.0,0.0,0.0,216838.5,0
CASH_IN,45774.63,7849181.38,7894956.01,106769.66,60995.03,0
CASH_OUT,58255.35,0.0,0.0,3980098.42,4038353.77,0
CASH_OUT,61408.26,1398.0,0.0,517483.17,578891.43,0
CASH_OUT,173225.83,577.0,0.0,325870.09,499095.92,0
CASH_OUT,485141.54,0.0,0.0,866961.84,1352103.38,0
CASH_IN,11404.85,10358754.14,10370158.99,28686.15,17281.3,0
CASH_OUT,126983.85,227816.0,100832.15,38496.21,165480.06,0
CASH_OUT,251646.38,148950.55,0.0,2299135.45,2550781.83,0
CASH_OUT,128904.69,126803.0,0.0,1360213.04,1489117.73,0
PAYMENT,9907.65,0.0,0.0,0.0,0.0,0
CASH_IN,307872.86,2803913.35,3111786.22,3814143.46,3506270.6,0
CASH_OUT,234785.24,103664.0,0.0,1355254.0,1590039.24,0
CASH_IN,75183.67,9516537.72,9591721.4,612254.59,537070.92,0
PAYMENT,4728.93,5597.0,868.07,0.0,0.0,0
PAYMENT,17923.92,32347.0,14423.08,0.0,0.0,0
PAYMENT,11566.77,140.0,0.0,0.0,0.0,0
PAYMENT,20070.48,0.0,0.0,0.0,0.0,0
CASH_OUT,125331.48,0.0,0.0,676505.8,801837.27,0
CASH_OUT,229239.86,0.0,0.0,642284.45,871524.32,0
CASH_OUT,37072.48,3349.0,0.0,0.0,37072.48,0
CASH_OUT,175906.93,0.0,0.0,2321637.53,2497544.46,0
CASH_OUT,166868.69,0.0,0.0,3433302.7,3600171.39,0
PAYMENT,1353.27,0.0,0.0,0.0,0.0,0
CASH_OUT,113200.35,0.0,0.0,1296941.92,1410142.26,0
PAYMENT,27945.58,0.0,0.0,0.0,0.0,0
CASH_OUT,305391.98,0.0,0.0,751903.88,1057295.86,0
PAYMENT,25668.62,0.0,0.0,0.0,0.0,0
CASH_IN,60598.64,868.0,61466.64,0.0,0.0,0
PAYMENT,39765.24,0.0,0.0,0.0,0.0,0
TRANSFER,694074.0,0.0,0.0,825993.76,1520067.76,0
PAYMENT,25097.98,0.0,0.0,0.0,0.0,0
PAYMENT,2650.92,885.0,0.0,0.0,0.0,0
PAYMENT,1664.76,0.0,0.0,0.0,0.0,0
PAYMENT,4380.87,61697.0,57316.13,0.0,0.0,0
TRANSFER,1569014.11,0.0,0.0,1801815.26,3370829.38,0
CASH_OUT,71079.66,18330.0,0.0,1923324.64,2112703.05,0
CASH_OUT,338951.04,0.0,0.0,6900147.13,7239098.18,0
CASH_IN,293610.68,1769649.34,2063260.02,881933.7,588323.03,0
CASH_OUT,11027.3,57049.0,46021.7,0.0,11027.3,0
CASH_OUT,438700.58,0.0,0.0,2540940.31,2979640.9,0
CASH_IN,93731.6,4615395.85,4709127.45,24921498.5,24827766.91,0
CASH_IN,29408.97,26762392.87,26791801.84,457158.01,427749.04,0
PAYMENT,3313.2,236209.17,232895.97,0.0,0.0,0
PAYMENT,8245.04,0.0,0.0,0.0,0.0,0
CASH_OUT,125872.54,0.0,0.0,2242041.02,2367913.57,0
CASH_OUT,38575.61,0.0,0.0,60500.25,99075.87,0
CASH_OUT,184874.09,117038.0,0.0,0.0,184874.09,0
CASH_OUT,132214.7,263887.62,131672.92,206206.48,0.0,0
CASH_OUT,187107.51,0.0,0.0,595247.92,782355.43,0
CASH_OUT,14131.4,21335.0,7203.6,0.0,14131.4,0
CASH_IN,152772.09,1257388.14,1410160.22,6430937.29,6278165.2,0
PAYMENT,9027.24,118161.85,109134.61,0.0,0.0,0
TRANSFER,1168582.38,15647.0,0.0,5170697.04,6339279.42,0
CASH_OUT,109028.51,5907.0,0.0,4287777.95,4396806.47,0
CASH_OUT,284688.03,0.0,0.0,2823957.37,3108645.4,0
PAYMENT,8355.4,0.0,0.0,0.0,0.0,0
TRANSFER,453979.26,0.0,0.0,1084001.21,1537980.47,0
TRANSFER,445009.35,105421.21,0.0,5778159.7,6223169.05,0
PAYMENT,21136.62,2539.0,0.0,0.0,0.0,0
CASH_OUT,115993.49,6046.0,0.0,9312.22,125305.7,0
CASH_IN,241440.85,30893.0,272333.85,282075.42,40634.56,0
CASH_IN,201066.45,1010997.4,1212063.85,875673.77,674607.32,0
CASH_OUT,91113.42,0.0,0.0,103760.52,194873.94,0
CASH_IN,227303.99,253821.0,481124.99,58601.63,0.0,0
CASH_IN,86088.75,7928186.72,8014275.48,312475.9,226387.15,0
PAYMENT,13216.94,5154.0,0.0,0.0,0.0,0
CASH_OUT,21660.59,0.0,0.0,182703.61,204364.19,0
TRANSFER,26445.47,0.0,0.0,711300.71,737746.18,0
PAYMENT,13759.42,50395.0,36635.58,0.0,0.0,0
CASH_IN,264327.54,36290.0,300617.54,7253873.15,6989545.61,0
PAYMENT,8005.92,724.0,0.0,0.0,0.0,0
TRANSFER,429781.92,21956.0,0.0,59160.51,503983.08,0
CASH_OUT,391012.96,11089.0,0.0,4304581.57,4695594.53,0
CASH_IN,164937.52,5659381.01,5824318.52,225631.92,60694.4,0
CASH_IN,75993.63,413462.0,489455.63,3618836.01,3542842.38,0
PAYMENT,36.76,0.0,0.0,0.0,0.0,0
CASH_IN,68834.4,389641.46,458475.86,821263.84,752429.44,0
PAYMENT,16053.54,250853.74,234800.2,0.0,0.0,0
CASH_OUT,499178.99,85477.54,0.0,821170.88,1320349.87,0
CASH_OUT,278962.35,0.0,0.0,1533187.39,1812149.73,0
CASH_IN,480591.1,20812.0,501403.1,0.0,0.0,0
CASH_OUT,201060.01,2887.0,0.0,289973.88,491033.89,0
CASH_OUT,337325.05,96760.0,0.0,0.0,337325.05,0
CASH_OUT,21362.64,30009.0,8646.36,896975.14,392973.15,0
PAYMENT,2688.97,125603.82,122914.85,0.0,0.0,0
PAYMENT,1876.84,35323.0,33446.16,0.0,0.0,0
CASH_OUT,9998.31,0.0,0.0,1032686.27,1042684.58,0
PAYMENT,3850.37,0.0,0.0,0.0,0.0,0
CASH_IN,179690.19,26094.0,205784.19,0.0,0.0,0
CASH_OUT,77550.49,53275.0,0.0,602.95,78153.44,0
CASH_OUT,304321.72,0.0,0.0,3452432.08,3756753.8,0
PAYMENT,38615.81,113621.0,75005.19,0.0,0.0,0
CASH_IN,63232.5,30945.0,94177.5,788431.85,725199.35,0
CASH_OUT,171008.52,0.0,0.0,461649.18,632657.7,0
CASH_IN,274516.84,5120081.57,5394598.4,388744.92,114228.08,0
CASH_OUT,17879.28,0.0,0.0,739620.69,757499.97,0
PAYMENT,10435.32,443206.09,432770.77,0.0,0.0,0
CASH_IN,194096.24,6667455.24,6861551.47,241126.38,47030.14,0
CASH_IN,151105.79,51431.0,202536.79,2453064.46,2301958.67,0
TRANSFER,664761.39,0.0,0.0,2976120.73,3640882.11,0
TRANSFER,487003.4,0.0,0.0,1112277.94,1599281.34,0
PAYMENT,8264.65,1752.53,0.0,0.0,0.0,0
CASH_OUT,258826.74,469776.0,210949.26,0.0,258826.74,0
CASH_OUT,64551.9,0.0,0.0,1437096.38,1501648.28,0
PAYMENT,3346.59,103.0,0.0,0.0,0.0,0
CASH_IN,60811.64,100702.0,161513.64,383375.56,322563.92,0
PAYMENT,2870.67,0.0,0.0,0.0,0.0,0
PAYMENT,10932.58,0.0,0.0,0.0,0.0,0
PAYMENT,716.56,10144.7,9428.14,0.0,0.0,0
CASH_OUT,86730.42,0.0,0.0,1603243.55,1689973.97,0
PAYMENT,15280.52,0.0,0.0,0.0,0.0,0
CASH_OUT,40499.9,514.0,0.0,5814311.11,5854811.02,0
CASH_OUT,295408.98,10355.0,0.0,1184850.9,1480259.88,0
CASH_IN,52738.46,6640519.51,6693257.97,176213.96,123475.49,0
CASH_OUT,14465.79,0.0,0.0,855739.75,1205829.32,0
CASH_OUT,562478.02,0.0,0.0,3707651.51,4270129.53,0
PAYMENT,10832.32,203.0,0.0,0.0,0.0,0
TRANSFER,610298.74,0.0,0.0,8681506.42,9291805.16,0
PAYMENT,11355.36,179377.18,168021.82,0.0,0.0,0
PAYMENT,30107.62,33776.0,3668.38,0.0,0.0,0
CASH_IN,141936.39,63529.01,205465.4,0.0,0.0,0
CASH_IN,21196.25,2678345.55,2699541.8,301507.17,280310.92,0
CASH_OUT,321937.14,30376.0,0.0,0.0,321937.14,0
CASH_IN,264868.12,19160.0,284028.12,0.0,0.0,0
CASH_OUT,153450.94,6347.0,0.0,441293.08,594744.03,0
CASH_IN,45905.25,128518.0,174423.25,446170.83,400265.58,0
PAYMENT,6286.06,31420.0,25133.94,0.0,0.0,0
CASH_IN,183589.89,33016.0,216605.89,17988960.55,17805370.66,0
CASH_IN,129277.82,10265301.26,10394579.08,1346702.93,1217425.1,0
CASH_IN,15721.4,5937296.67,5953018.08,348069.72,332348.32,0
DEBIT,405.98,258933.0,258527.02,2069856.66,2070262.64,0
TRANSFER,740676.5,0.0,0.0,1784627.52,6874261.17,0
TRANSFER,868153.84,24634.0,0.0,0.0,868153.84,0
CASH_IN,141338.78,18210141.23,18351480.01,1347635.52,1206296.74,0
PAYMENT,17304.07,107533.0,90228.93,0.0,0.0,0
CASH_OUT,334702.87,0.0,0.0,19852204.77,20186907.64,0
CASH_OUT,452564.12,9294.0,0.0,4854053.36,5306617.48,0
TRANSFER,274089.19,0.0,0.0,322845.7,596934.89,0
CASH_OUT,125315.25,703.0,0.0,1435883.15,1700457.49,0
TRANSFER,132128.47,0.0,0.0,533302.94,665431.41,0
CASH_OUT,10939.95,16184.0,5244.05,0.0,10939.95,0
PAYMENT,790.65,499437.0,498646.35,0.0,0.0,0
PAYMENT,20452.42,31134.0,10681.58,0.0,0.0,0
CASH_OUT,109697.95,0.0,0.0,415880.87,525578.82,0
CASH_OUT,333942.51,8785.0,0.0,529482.04,863424.54,0
PAYMENT,5743.58,0.0,0.0,0.0,0.0,0
TRANSFER,4260942.53,1042.0,0.0,65310.94,4326253.47,0
PAYMENT,55217.06,38045.0,0.0,0.0,0.0,0
TRANSFER,1422324.35,83574.0,0.0,162962.32,1585286.67,0
CASH_OUT,198886.51,56599.0,0.0,1876745.09,2007383.74,0
CASH_OUT,39775.97,12901.0,0.0,0.0,39775.97,0
CASH_OUT,56939.51,0.0,0.0,112369.72,169309.23,0
PAYMENT,2071.12,0.0,0.0,0.0,0.0,0
PAYMENT,5336.29,10627.0,5290.71,0.0,0.0,0
CASH_OUT,108555.15,103720.0,0.0,4475326.56,4583881.72,0
TRANSFER,302621.57,0.0,0.0,779050.44,310160.14,0
CASH_OUT,55759.68,14052.0,0.0,0.0,55759.68,0
CASH_OUT,57369.24,366716.0,309346.76,114093.56,171462.8,0
TRANSFER,194965.74,0.0,0.0,341831.33,536797.07,0
PAYMENT,15451.28,169473.87,154022.59,0.0,0.0,0
PAYMENT,1044.8,30140.0,29095.2,0.0,0.0,0
CASH_OUT,502305.29,0.0,0.0,3399914.72,3902220.0,0
CASH_IN,51107.67,50160.0,101267.67,110838.05,59730.38,0
CASH_IN,457086.82,39690.0,496776.82,2920658.48,2463571.66,0
CASH_OUT,300680.69,0.0,0.0,369420.94,670101.63,0
PAYMENT,7690.84,426327.23,418636.39,0.0,0.0,0
CASH_OUT,121181.08,0.0,0.0,352121.34,473302.43,0
CASH_IN,9287.76,21562.0,30849.76,308947.94,299660.18,0
CASH_IN,200908.65,51671.0,252579.65,600166.25,399257.6,0
PAYMENT,41587.31,1024.0,0.0,0.0,0.0,0
CASH_OUT,62107.27,0.0,0.0,785022.67,847129.94,0
CASH_OUT,78534.53,2265.0,0.0,56889.33,135423.86,0
PAYMENT,28888.48,444903.34,416014.86,0.0,0.0,0
CASH_IN,118202.53,770.0,118972.53,4841682.88,4723480.35,0
PAYMENT,4902.77,69431.0,64528.23,0.0,0.0,0
PAYMENT,8417.31,266591.72,258174.41,0.0,0.0,0
PAYMENT,12462.24,0.0,0.0,0.0,0.0,0
PAYMENT,13943.34,656.0,0.0,0.0,0.0,0
CASH_OUT,294466.63,1014.0,0.0,0.0,294466.63,0
CASH_OUT,57104.45,53120.0,0.0,318414.2,375518.65,0
CASH_OUT,60597.36,0.0,0.0,220280.49,280877.84,0
CASH_IN,152119.18,2026498.66,2178617.84,1830043.14,1677923.95,0
CASH_IN,52168.06,8972982.41,9025150.47,2192881.47,2140713.41,0
CASH_OUT,371862.04,728.0,0.0,986781.88,1358643.92,0
CASH_OUT,6941.63,0.0,0.0,1188414.67,1195356.31,0
TRANSFER,195899.74,65155.0,0.0,0.0,195899.74,0
CASH_OUT,243716.64,10325.0,0.0,131954.94,375671.57,0
PAYMENT,23911.68,63631.0,39719.32,0.0,0.0,0
PAYMENT,13318.18,0.0,0.0,0.0,0.0,0
PAYMENT,430.74,0.0,0.0,0.0,0.0,0
PAYMENT,4160.55,0.0,0.0,0.0,0.0,0
PAYMENT,1258.75,9487.0,8228.25,0.0,0.0,0
PAYMENT,30269.62,12.0,0.0,0.0,0.0,0
PAYMENT,3261.13,10130.0,6868.87,0.0,0.0,0
CASH_OUT,340184.66,0.0,0.0,1026618.23,1366802.89,0
CASH_OUT,119120.92,10184.0,0.0,1454541.7,1573662.61,0
CASH_OUT,182764.95,20972.24,0.0,296649.57,479414.53,0
CASH_OUT,191736.27,10691.0,0.0,223085.81,414822.08,0
CASH_IN,68547.75,1489729.4,1558277.16,896039.28,827491.52,0
PAYMENT,16467.52,0.0,0.0,0.0,0.0,0
PAYMENT,26241.99,81458.0,55216.01,0.0,0.0,0
CASH_OUT,460710.58,0.0,0.0,545898.03,1006608.61,0
PAYMENT,6394.75,20818.0,14423.25,0.0,0.0,0
CASH_OUT,299018.57,101271.0,0.0,25325567.13,25624585.7,0
CASH_IN,154690.87,7293972.97,7448663.85,385674.22,571846.3,0
CASH_IN,138448.43,3812207.74,3950656.17,2063410.32,1924961.89,0
PAYMENT,44745.6,60804.71,16059.12,0.0,0.0,0
CASH_OUT,98993.44,137686.0,38692.56,0.0,98993.44,0
CASH_OUT,108526.23,0.0,0.0,6534017.91,6642544.14,0
PAYMENT,1399.19,0.0,0.0,0.0,0.0,0
CASH_IN,446162.97,60599.0,506761.97,0.0,0.0,0
PAYMENT,8393.87,44904.63,36510.76,0.0,0.0,0
CASH_IN,101722.14,21319.0,123041.14,79347.17,0.0,0
CASH_OUT,66047.46,0.0,0.0,4733703.59,4799751.04,0
CASH_OUT,100245.59,0.0,0.0,1272968.96,1373214.54,0
CASH_IN,477668.99,2102724.21,2580393.2,4635470.98,4157801.98,0
PAYMENT,20925.72,124104.0,103178.28,0.0,0.0,0
PAYMENT,9532.55,0.0,0.0,0.0,0.0,0
TRANSFER,782860.52,0.0,0.0,6971169.27,7514704.08,0
CASH_OUT,28095.62,0.0,0.0,595421.6,623517.21,0
PAYMENT,21507.58,278114.81,256607.23,0.0,0.0,0
CASH_IN,207480.12,2500650.49,2708130.61,960808.4,753328.28,0
CASH_OUT,320624.26,99581.0,0.0,29283.0,0.0,0
CASH_OUT,41790.51,23356.0,0.0,1520080.4,1561870.91,0
PAYMENT,4976.81,58783.0,53806.19,0.0,0.0,0
CASH_IN,58840.11,24132.0,82972.11,0.0,0.0,0
TRANSFER,404449.59,90071.0,0.0,25924.91,430374.51,0
CASH_OUT,32417.77,51677.0,19259.23,0.0,32417.77,0
CASH_IN,106420.95,20191.0,126611.95,0.0,0.0,0
CASH_IN,368797.02,423551.02,792348.04,546331.96,177534.93,0
PAYMENT,10608.39,0.0,0.0,0.0,0.0,0
PAYMENT,12401.74,43706.0,31304.26,0.0,0.0,0
PAYMENT,7584.8,17494.0,9909.2,0.0,0.0,0
PAYMENT,4266.92,0.0,0.0,0.0,0.0,0
PAYMENT,8329.73,11382.0,3052.27,0.0,0.0,0
CASH_OUT,11328.15,5705.0,0.0,0.0,11328.15,0
PAYMENT,4325.38,0.0,0.0,0.0,0.0,0
